customer_id,total_orders,total_revenue,total_profit,total_units,avg_order_value,last_order_date,customer_lifetime_days,customer_value_segment
C00585,7,8508.665,2809.705,19,1215.5235714285716,2025-03-18,442,High Value
C00586,9,3303.93,709.0300000000001,19,367.1033333333333,2025-12-02,701,Mid-Low
C00587,6,5892.989,2358.6189999999997,13,982.1648333333333,2025-05-29,514,Mid-High
C00588,7,3568.325,923.405,9,509.76071428571424,2025-08-18,595,Mid-Low
C00589,14,8092.3245,2831.5245,40,578.0231785714285,2025-12-16,715,High Value
C00590,4,1948.5359999999998,694.7059999999999,11,487.13399999999996,2025-01-26,391,Low Value
C00591,6,7845.6825,2247.2025,16,1307.61375,2025-08-25,602,High Value
C00592,4,2428.45,756.6100000000001,9,607.1125,2025-04-14,469,Low Value
C00593,2,1175.606,372.54600000000005,3,587.803,2024-08-17,229,Low Value
C00594,12,6618.4935,2208.1234999999997,27,551.541125,2025-12-19,718,Mid-High
C00595,7,2296.4275,583.5475,13,328.0610714285714,2025-06-15,531,Low Value
C00596,7,4106.782,1512.312,11,586.6831428571429,2025-07-29,575,Mid-Low
C00597,7,4617.225,1356.2450000000001,14,659.6035714285715,2025-11-29,698,Mid-High
C00598,8,4360.4075,1502.5775000000003,15,545.0509375,2025-11-11,680,Mid-Low
C00599,1,840.9599999999998,112.94999999999976,3,840.9599999999998,2025-07-30,576,Low Value
C00600,3,2099.48,741.7900000000002,6,699.8266666666667,2025-07-08,554,Low Value
C00601,10,5772.5585,2031.7384999999997,17,577.25585,2025-12-10,709,Mid-High
C00602,7,12062.087,3114.8070000000002,18,1723.1552857142856,2025-11-18,687,High Value
C00603,7,4101.64,995.28,19,585.9485714285714,2025-12-06,705,Mid-Low
C00604,8,3930.3464999999997,1186.7064999999998,15,491.29331249999996,2025-08-07,584,Mid-Low
C00605,5,1354.8410000000001,423.091,7,270.9682,2025-09-27,635,Low Value
C00606,8,2232.0764999999997,489.2964999999997,12,279.00956249999996,2025-09-11,619,Low Value
C00607,10,6890.061,1706.6510000000003,24,689.0061,2025-02-20,416,High Value
C00608,13,10815.526,3600.6159999999995,28,831.9635384615384,2025-12-24,723,High Value
C00609,9,8996.7115,3029.3815000000004,15,999.6346111111111,2025-12-27,726,High Value
C00610,10,5995.8395,1237.6095000000003,24,599.58395,2025-09-11,619,Mid-High
C00611,4,3619.3924999999995,1314.1624999999997,8,904.8481249999999,2025-09-11,619,Mid-Low
C00612,10,6947.0335,2360.9735,18,694.70335,2025-11-12,681,High Value
C00613,7,4780.753,1638.943,13,682.9647142857142,2025-10-26,664,Mid-High
C00614,13,5025.0435,1561.4935,23,386.54180769230766,2025-08-21,598,Mid-High
C00615,12,12931.174500000001,3437.5544999999997,35,1077.5978750000002,2025-11-11,680,High Value
C00616,7,8386.3305,2908.7805000000008,13,1198.0472142857143,2025-09-26,634,High Value
C00617,7,3267.949,1147.9989999999998,12,466.84985714285716,2025-10-01,639,Mid-Low
C00618,3,2745.2400000000002,753.5,7,915.08,2025-12-06,705,Low Value
C00619,9,5410.251,1608.7510000000002,13,601.139,2025-02-19,415,Mid-High
C00620,6,5036.3655,1462.3855,13,839.3942499999999,2025-04-15,470,Mid-High
C00621,8,4234.1815,1376.5915,14,529.2726875,2025-11-02,671,Mid-Low
C00622,5,866.8075,105.7475,11,173.3615,2025-12-26,725,Low Value
C00623,9,6142.043000000001,1339.4530000000002,21,682.4492222222223,2025-12-31,730,Mid-High
C00624,9,7705.227999999999,2789.228,25,856.1364444444444,2025-11-09,678,High Value
C00625,8,4276.4725,1113.1525000000001,11,534.5590625,2025-12-31,730,Mid-Low
C00626,7,7154.744000000001,2232.294,15,1022.1062857142858,2025-12-08,707,High Value
C00627,7,2890.055,890.4750000000001,16,412.86499999999995,2025-12-08,707,Low Value
C00628,8,5575.477,2167.557,18,696.934625,2025-12-12,711,Mid-High
C00629,14,6047.532,2093.8320000000003,24,431.96657142857146,2025-11-05,674,Mid-High
C00630,7,7001.604,2134.3940000000002,13,1000.2291428571428,2025-08-04,581,High Value
C00631,8,8048.443499999999,2816.3735,22,1006.0554374999999,2025-04-30,485,High Value
C00632,3,2798.131,933.4909999999998,12,932.7103333333333,2024-12-09,343,Low Value
C00633,5,6637.892000000001,2357.8020000000006,13,1327.5784,2025-11-26,695,Mid-High
C00634,12,9038.699,3870.459,21,753.2249166666667,2025-10-05,643,High Value
C00635,6,4884.045,1540.4050000000002,12,814.0075,2025-08-27,604,Mid-High
C00636,10,12886.4355,3204.3055000000004,29,1288.64355,2025-06-23,539,High Value
C00637,8,5269.2645,1866.6644999999999,12,658.6580625,2025-12-09,708,Mid-High
C00638,6,3178.701,847.2909999999998,13,529.7835,2025-12-12,711,Mid-Low
C00639,8,5535.376,1956.536,14,691.922,2025-01-22,387,Mid-High
C00640,11,8063.269,2627.829,33,733.0244545454545,2025-10-28,666,High Value
C00641,5,6147.8015,2472.241499999999,17,1229.5602999999999,2025-10-30,668,Mid-High
C00642,5,3058.673,939.6629999999998,12,611.7346,2025-10-14,652,Mid-Low
C00643,6,3540.2160000000003,1221.8360000000002,12,590.0360000000001,2025-08-22,599,Mid-Low
C00644,5,3634.6465,1228.8965,11,726.9293,2025-12-06,705,Mid-Low
C00645,7,3284.486,1101.7060000000001,16,469.2122857142857,2025-09-05,613,Mid-Low
C00646,4,7927.520000000001,1748.4000000000003,15,1981.8800000000003,2025-09-13,621,High Value
C00647,5,2399.11,781.0,10,479.822,2025-07-08,554,Low Value
C00648,3,1624.464,679.194,6,541.4879999999999,2025-04-01,456,Low Value
C00649,5,3208.759,1279.219,10,641.7518,2025-12-20,719,Mid-Low
C00650,8,4213.8605,985.0705000000002,19,526.7325625,2025-10-08,646,Mid-Low
C00651,6,1303.2345,296.1545,7,217.20575,2025-11-07,676,Low Value
C00652,9,7608.5365,2274.6365000000005,19,845.3929444444444,2025-11-24,693,High Value
C00653,12,7319.7835,2373.6735,27,609.9819583333333,2025-07-16,562,High Value
C00654,5,4567.591,1646.8210000000004,13,913.5182000000001,2025-08-05,582,Mid-Low
C00655,12,9661.742,2987.3819999999996,28,805.1451666666667,2025-12-07,706,High Value
C00656,12,8215.8965,1889.1265,28,684.6580416666667,2025-08-25,602,High Value
C00657,10,4688.5064999999995,1467.7065,22,468.85065,2025-11-21,690,Mid-High
C00658,5,9528.848,2828.358,16,1905.7696,2025-12-13,712,High Value
C00659,7,6639.38,2052.05,23,948.4828571428571,2025-12-01,700,Mid-High
C00660,9,11020.783500000001,2151.4435000000003,23,1224.5315,2025-12-21,720,High Value
C00661,6,1687.0749999999998,568.0849999999999,12,281.1791666666666,2025-05-14,499,Low Value
C00662,14,16521.258,5295.438,42,1180.0898571428572,2025-12-09,708,High Value
C00663,7,10887.339,4623.438999999999,20,1555.3341428571428,2025-08-13,590,High Value
C00664,16,9330.045,3920.6949999999997,29,583.1278125,2025-12-27,726,High Value
C00665,6,4511.995,1265.3850000000002,16,751.9991666666666,2024-12-16,350,Mid-Low
C00666,6,4720.9980000000005,1840.5380000000002,14,786.8330000000001,2025-05-17,502,Mid-High
C00667,8,6128.9525,1768.7325,16,766.1190625,2025-10-16,654,Mid-High
C00668,10,12422.723,3537.4129999999996,24,1242.2723,2025-12-03,702,High Value
C00669,8,1603.424,438.83399999999995,14,200.428,2025-05-01,486,Low Value
C00670,5,3943.636,1029.8359999999998,10,788.7272,2025-10-03,641,Mid-Low
C00671,5,1760.549,570.4590000000001,7,352.1098,2025-12-15,714,Low Value
C00672,10,6511.592,2399.3819999999996,18,651.1591999999999,2025-12-11,710,Mid-High
C00673,8,4404.196,1287.5559999999998,20,550.5245,2025-11-03,672,Mid-Low
C00674,5,5625.6725,1483.0725,11,1125.1345,2025-12-12,711,Mid-High
C00675,9,6639.292,1959.3020000000001,22,737.6991111111112,2025-09-06,614,Mid-High
C00676,6,3030.065,897.585,8,505.0108333333333,2025-08-19,596,Mid-Low
C00677,5,1361.3815,437.68149999999997,10,272.2763,2025-12-12,711,Low Value
C00678,8,8699.888500000001,2296.0085000000004,22,1087.4860625000001,2025-12-02,701,High Value
C00679,7,3948.706,1071.676,15,564.1008571428572,2025-09-11,619,Mid-Low
C00680,2,1125.783,331.71299999999997,2,562.8915,2024-12-21,355,Low Value
C00681,6,4234.847,1673.287,11,705.8078333333333,2025-10-15,653,Mid-Low
C00682,8,4426.389,1277.399,13,553.298625,2025-10-30,668,Mid-Low
C00683,5,4673.8375,788.0274999999999,10,934.7674999999999,2025-09-17,625,Mid-High
C00684,10,4715.934,1071.9240000000002,19,471.59340000000003,2025-11-07,676,Mid-High
C00685,6,5101.082,1831.542,16,850.1803333333334,2025-07-10,556,Mid-High
C00686,6,5539.373,1653.823,20,923.2288333333332,2025-08-13,590,Mid-High
C00687,13,8014.474,2752.2140000000004,36,616.498,2025-11-29,698,High Value
C00688,12,12921.5315,4153.4515,27,1076.7942916666666,2025-12-01,700,High Value
C00689,3,1682.75,615.1199999999999,9,560.9166666666666,2024-09-03,246,Low Value
C00690,9,5619.33,1217.06,19,624.37,2025-10-26,664,Mid-High
C00691,9,5748.942999999999,1650.143,22,638.7714444444443,2025-07-18,564,Mid-High
C00692,10,7937.491,2160.251,22,793.7491,2025-12-25,724,High Value
C00693,8,7023.044,2714.2039999999997,19,877.8805,2025-05-31,516,High Value
C00694,9,5315.6375,1664.8875,17,590.6263888888889,2025-12-31,730,Mid-High
C00695,6,3715.0620000000004,1345.9120000000003,11,619.177,2025-08-09,586,Mid-Low
C00696,3,1245.4859999999999,432.42599999999993,5,415.162,2025-01-14,379,Low Value
C00697,11,8784.5085,2306.2284999999997,27,798.5916818181818,2025-09-09,617,High Value
C00698,18,15583.643,4077.4730000000004,39,865.7579444444444,2025-11-26,695,High Value
C00699,8,5243.3855,1695.9755000000005,15,655.4231875,2025-12-08,707,Mid-High
C00700,9,4970.49,1375.4999999999998,18,552.2766666666666,2025-11-24,693,Mid-High
C00701,14,6640.194,1975.8740000000003,29,474.2995714285715,2025-10-29,667,Mid-High
C00702,6,3954.4195000000004,771.3495,12,659.0699166666667,2025-11-15,684,Mid-Low
C00703,2,748.1800000000001,298.55,3,374.09000000000003,2025-08-09,586,Low Value
C00704,6,3110.7045,760.0245,11,518.45075,2025-09-20,628,Mid-Low
C00705,5,1621.6215,458.16149999999993,6,324.3243,2025-06-04,520,Low Value
C00706,13,6636.6605,1866.4005000000002,24,510.5123461538461,2025-11-27,696,Mid-High
C00707,3,1737.1034999999997,660.8534999999997,11,579.0344999999999,2025-11-18,687,Low Value
C00708,2,400.936,94.66599999999997,5,200.468,2025-10-23,661,Low Value
C00709,6,4883.213,1760.2730000000001,17,813.8688333333333,2025-11-01,670,Mid-High
C00710,10,7627.2885,2478.2985000000003,23,762.72885,2025-12-01,700,High Value
C00711,8,6840.871499999999,1905.9715,16,855.1089374999999,2025-07-23,569,High Value
C00712,3,918.1154999999999,321.2055,5,306.03849999999994,2025-03-24,448,Low Value
C00713,7,4135.12,1184.47,11,590.7314285714285,2025-12-12,711,Mid-Low
C00714,10,4018.4145000000003,1316.5645,13,401.84145,2025-12-06,705,Mid-Low
C00715,9,7568.120000000001,2202.8,18,840.9022222222223,2025-12-09,708,High Value
C00716,10,11416.224999999999,4776.375,25,1141.6225,2025-05-10,495,High Value
C00717,7,6088.1415,1991.7414999999999,16,869.7344999999999,2025-04-02,457,Mid-High
C00718,10,3249.611,1224.371,18,324.9611,2025-08-20,597,Mid-Low
C00719,3,3009.6485000000002,1057.2085,7,1003.2161666666667,2025-05-27,512,Mid-Low
C00720,6,6456.983,1837.0830000000005,16,1076.1638333333333,2025-10-01,639,Mid-High
C00721,6,5255.965,1993.6750000000002,19,875.9941666666667,2025-12-16,715,Mid-High
C00722,7,3707.272,1037.6920000000002,12,529.6102857142857,2025-08-06,583,Mid-Low
C00723,5,1139.9385,184.5285,9,227.9877,2025-10-26,664,Low Value
C00724,6,5245.37,1641.6299999999999,15,874.2283333333334,2025-08-12,589,Mid-High
C00725,12,9682.448,2179.828,24,806.8706666666667,2025-10-15,653,High Value
C00726,7,7657.0335,2556.6935000000003,16,1093.8619285714285,2025-10-20,658,High Value
C00727,8,5737.9619999999995,1793.3719999999998,17,717.2452499999999,2025-08-20,597,Mid-High
C00728,6,3560.3585000000003,1538.9085,13,593.3930833333334,2025-08-13,590,Mid-Low
C00729,8,5317.118,1465.4680000000003,19,664.63975,2025-11-20,689,Mid-High
C00730,6,4974.379,1511.5690000000002,18,829.0631666666667,2025-04-18,473,Mid-High
C00731,7,7191.799499999999,2906.9395,16,1027.3999285714285,2025-05-18,503,High Value
C00732,4,2460.9480000000003,691.3880000000001,8,615.2370000000001,2025-09-29,637,Low Value
C00733,4,3530.7839999999997,1489.934,7,882.6959999999999,2025-05-10,495,Mid-Low
C00734,9,4223.1985,1689.2585,18,469.2442777777778,2025-12-11,710,Mid-Low
C00735,6,2337.938,504.61800000000005,7,389.65633333333335,2025-12-31,730,Low Value
C00736,3,156.1005,18.320500000000003,5,52.033500000000004,2025-12-26,725,Low Value
C00737,7,3947.511,1149.521,12,563.9301428571429,2025-10-09,647,Mid-Low
C00738,3,1465.466,582.2559999999999,8,488.48866666666663,2025-03-05,429,Low Value
C00739,8,6712.4765,2134.0865000000003,19,839.0595625,2025-12-26,725,High Value
C00740,9,4671.568,1672.1179999999997,20,519.0631111111111,2025-09-12,620,Mid-High
C00741,11,8612.916,2910.8760000000007,25,782.9923636363636,2025-08-04,581,High Value
C00742,9,6389.3145,1751.2845000000002,19,709.9238333333334,2025-11-07,676,Mid-High
C00743,6,4906.074,1625.934,14,817.679,2025-11-07,676,Mid-High
C00744,3,952.4870000000001,319.18699999999995,7,317.4956666666667,2025-04-15,470,Low Value
C00745,5,4377.675,1087.455,17,875.5350000000001,2025-10-24,662,Mid-Low
C00746,4,3529.289,1228.0090000000005,10,882.32225,2025-10-30,668,Mid-Low
C00747,7,3454.952,1040.3120000000001,12,493.56457142857147,2025-09-11,619,Mid-Low
C00748,4,2198.9115,526.3015000000003,8,549.727875,2025-10-03,641,Low Value
C00749,8,7737.206,2752.996,13,967.15075,2025-09-24,632,High Value
C00750,4,1722.0300000000002,454.8500000000001,6,430.50750000000005,2025-10-13,651,Low Value
C00751,4,3183.2019999999998,1028.9319999999998,14,795.8004999999999,2025-04-24,479,Mid-Low
C00752,7,5015.582,1758.122,16,716.5117142857143,2025-06-14,530,Mid-High
C00753,10,6152.6224999999995,2199.3125,22,615.26225,2025-10-23,661,Mid-High
C00754,11,6591.2595,1610.4295000000002,22,599.2054090909091,2025-12-21,720,Mid-High
C00755,10,7418.187,2262.9069999999997,15,741.8187,2025-11-19,688,High Value
C00756,6,3285.9610000000002,977.9910000000001,9,547.6601666666667,2025-12-09,708,Mid-Low
C00757,8,4437.6505,1193.4304999999997,21,554.7063125,2025-10-09,647,Mid-Low
C00758,4,2426.352,826.9419999999999,9,606.588,2025-11-14,683,Low Value
C00759,6,4067.857,1257.4170000000001,7,677.9761666666667,2025-10-07,645,Mid-Low
C00760,9,3633.1535000000003,881.3235000000001,15,403.6837222222223,2025-12-30,729,Mid-Low
C00761,7,4818.9405,1590.1004999999998,18,688.4200714285714,2025-12-30,729,Mid-High
C00762,5,3345.866,642.596,11,669.1732,2025-12-19,718,Mid-Low
C00763,7,5226.9985,695.6585000000001,15,746.7140714285714,2025-12-18,717,Mid-High
C00764,8,4086.5550000000003,1186.745,14,510.81937500000004,2025-10-07,645,Mid-Low
C00765,5,3811.943,1534.7529999999997,7,762.3886,2025-11-28,697,Mid-Low
C00766,10,6123.748,2127.588,28,612.3747999999999,2025-09-06,614,Mid-High
C00767,5,2402.7785,811.7785,11,480.5557,2025-09-27,635,Low Value
C00768,6,3271.32,857.82,12,545.22,2025-03-02,426,Mid-Low
C00769,2,2218.982,987.292,5,1109.491,2025-05-11,496,Low Value
C00770,6,2430.3585,576.4185,7,405.05974999999995,2025-11-07,676,Low Value
C00771,10,5997.0815,2383.8215,25,599.70815,2025-12-31,730,Mid-High
C00772,9,4743.993,1862.8329999999999,20,527.1103333333334,2025-12-01,700,Mid-High
C00773,7,3125.5485,948.7485,14,446.50692857142855,2025-11-09,678,Mid-Low
C00774,10,5861.030000000001,1624.7500000000005,13,586.1030000000001,2025-11-18,687,Mid-High
C00775,7,2778.8655,672.2955000000001,10,396.9807857142857,2025-12-13,712,Low Value
C00776,6,1412.1425,480.6424999999999,11,235.35708333333332,2025-09-18,626,Low Value
C00777,7,3192.7259999999997,867.4559999999999,13,456.10371428571426,2025-11-01,670,Mid-Low
C00778,8,4822.662,1615.3320000000003,12,602.83275,2025-08-02,579,Mid-High
C00779,8,11722.303,3886.7430000000004,16,1465.287875,2025-09-09,617,High Value
C00780,7,5042.2115,1023.4815000000003,13,720.3159285714286,2025-07-01,547,Mid-High
C00781,8,8592.540500000001,2750.2705000000005,17,1074.0675625000001,2025-04-10,465,High Value
C00782,5,3958.376,1673.4460000000001,9,791.6752,2025-12-04,703,Mid-Low
C00783,6,4104.4245,1351.3945,10,684.07075,2025-06-27,543,Mid-Low
C00784,6,1848.402,568.492,11,308.067,2025-12-20,719,Low Value
C00785,7,5634.811,1618.901,11,804.973,2025-07-16,562,Mid-High
C00786,7,2921.621,853.321,14,417.3744285714286,2025-04-14,469,Low Value
C00787,4,6469.186,2329.406,14,1617.2965,2025-07-13,559,Mid-High
C00788,8,8014.594000000001,2432.1540000000005,18,1001.8242500000001,2025-12-06,705,High Value
C00789,3,1452.566,288.78599999999994,7,484.1886666666667,2025-08-04,581,Low Value
C00790,8,4204.885,1511.325,12,525.610625,2025-10-29,667,Mid-Low
C00791,12,11833.101,3970.0310000000004,22,986.09175,2025-12-11,710,High Value
C00792,7,4190.923,1351.6129999999998,14,598.7032857142857,2025-12-31,730,Mid-Low
C00793,6,3619.1115,750.6815,10,603.18525,2025-12-05,704,Mid-Low
C00794,3,1629.33,174.8200000000001,5,543.11,2025-05-22,507,Low Value
C00795,5,5672.289,1182.1090000000002,15,1134.4578,2025-11-21,690,Mid-High
C00796,10,5819.203,1709.5130000000001,21,581.9203,2025-12-25,724,Mid-High
C00797,6,3593.717,1194.497,15,598.9528333333334,2025-03-27,451,Mid-Low
C00798,6,4975.773,2154.2329999999997,12,829.2955000000001,2025-12-19,718,Mid-High
C00799,6,5702.528,1197.0579999999998,14,950.4213333333333,2025-07-21,567,Mid-High
C00800,5,2401.257,710.277,11,480.2514,2024-11-30,334,Low Value
C00801,10,4325.635499999999,1418.2454999999998,22,432.56354999999996,2025-12-04,703,Mid-Low
C00802,4,1890.958,646.048,12,472.7395,2025-11-27,696,Low Value
C00803,8,8131.352,3017.5519999999997,17,1016.419,2025-10-10,648,High Value
C00804,9,6428.4715,1709.4115,20,714.2746111111111,2025-12-06,705,Mid-High
C00805,9,3737.005,1189.215,12,415.22277777777776,2025-12-05,704,Mid-Low
C00806,7,5878.9905,1746.1605,16,839.8557857142857,2025-12-27,726,Mid-High
C00807,6,1069.452,338.582,10,178.242,2025-10-08,646,Low Value
C00808,10,5713.223,2200.383,21,571.3223,2025-11-08,677,Mid-High
C00809,3,3504.806,1043.0159999999998,6,1168.2686666666666,2025-10-15,653,Mid-Low
C00810,9,5195.448,1638.0080000000003,19,577.272,2025-07-25,571,Mid-High
C00811,8,5141.7255,1995.9755,13,642.7156875,2025-02-23,419,Mid-High
C00812,5,3837.974,1380.304,11,767.5948000000001,2025-06-07,523,Mid-Low
C00813,8,5032.1759999999995,1910.626,22,629.0219999999999,2025-07-02,548,Mid-High
C00814,8,7936.933,2315.3330000000005,20,992.116625,2025-12-25,724,High Value
C00815,2,1436.71,507.0,5,718.355,2024-10-18,291,Low Value
C00816,3,1016.0939999999998,399.64399999999995,7,338.6979999999999,2024-07-25,206,Low Value
C00817,7,7048.563999999999,2693.5339999999997,22,1006.9377142857142,2025-12-26,725,High Value
C00818,9,3606.375,911.9050000000001,15,400.7083333333333,2025-09-12,620,Mid-Low
C00819,5,2002.6025,624.2124999999999,8,400.52049999999997,2025-08-12,589,Low Value
C00820,7,3875.6370000000006,1419.3770000000002,12,553.6624285714287,2025-11-05,674,Mid-Low
C00821,7,3355.118,681.4680000000001,16,479.3025714285714,2025-12-10,709,Mid-Low
C00822,6,3399.2585,1046.8885,10,566.5430833333334,2025-10-14,652,Mid-Low
C00823,6,9561.177,3860.5569999999993,12,1593.5294999999999,2025-11-24,693,High Value
C00824,3,1547.0819999999999,648.8119999999998,7,515.694,2024-12-12,346,Low Value
C00825,9,4039.098,1179.4779999999998,19,448.78866666666664,2025-12-23,722,Mid-Low
C00826,5,3572.2605000000003,1206.9305000000004,12,714.4521000000001,2025-10-28,666,Mid-Low
C00827,9,3675.2725,1108.7425000000003,27,408.36361111111114,2025-10-25,663,Mid-Low
C00828,13,4190.8255,1340.6154999999999,21,322.3711923076923,2025-10-15,653,Mid-Low
C00829,11,10531.842999999999,2487.303,25,957.4402727272726,2025-12-25,724,High Value
C00830,3,1946.1175,361.6375000000003,6,648.7058333333333,2025-11-13,682,Low Value
C00831,6,3935.389,1445.8890000000001,11,655.8981666666667,2025-12-09,708,Mid-Low
C00832,6,6556.088,1788.8980000000001,13,1092.6813333333332,2025-09-14,622,Mid-High
C00833,6,2038.5055,576.8755,8,339.7509166666667,2025-12-30,729,Low Value
C00834,3,1459.4605,478.2304999999998,5,486.4868333333333,2025-06-26,542,Low Value
C00835,5,4454.574500000001,1551.1145000000004,8,890.9149000000001,2025-09-26,634,Mid-Low
C00836,15,10496.1695,3507.1695,33,699.7446333333334,2025-10-21,659,High Value
C00837,7,2176.4445,770.8245,11,310.92064285714287,2025-12-21,720,Low Value
C00838,7,5832.671,1844.2810000000004,17,833.2387142857143,2025-07-28,574,Mid-High
C00839,9,4098.605,1313.375,16,455.4005555555555,2025-10-25,663,Mid-Low
C00840,7,4678.245,1214.2150000000001,14,668.3207142857143,2025-11-24,693,Mid-High
C00841,5,1925.741,523.2210000000001,8,385.1482,2025-10-31,669,Low Value
C00842,7,5007.282,1749.622,18,715.326,2025-04-30,485,Mid-High
C00843,7,4409.1505,1622.1705000000002,14,629.8786428571428,2025-12-20,719,Mid-Low
C00844,6,5583.51,2016.5299999999997,17,930.585,2025-11-02,671,Mid-High
C00845,8,5586.5235,1817.5534999999998,21,698.3154375,2025-10-05,643,Mid-High
C00846,6,2896.6420000000003,754.102,9,482.7736666666667,2025-10-14,652,Low Value
C00847,5,3139.584,872.9839999999999,10,627.9168,2025-08-09,586,Mid-Low
C00848,6,3694.184,1336.964,12,615.6973333333334,2025-11-01,670,Mid-Low
C00849,6,6448.2210000000005,2175.321000000001,16,1074.7035,2025-12-28,727,Mid-High
C00850,5,1295.775,310.99500000000006,10,259.15500000000003,2025-09-17,625,Low Value
C00851,13,9396.7515,2630.2315,26,722.8270384615385,2025-12-17,716,High Value
C00852,9,3926.754,1151.3539999999998,15,436.306,2025-12-02,701,Mid-Low
C00853,8,3306.3615,653.2515000000001,16,413.2951875,2025-11-21,690,Mid-Low
C00854,4,4835.5605000000005,1310.7705,14,1208.8901250000001,2025-06-18,534,Mid-High
C00855,12,13063.8025,4630.762500000001,31,1088.6502083333332,2025-11-15,684,High Value
C00856,7,2700.349,749.509,10,385.7641428571429,2025-12-11,710,Low Value
C00857,10,9151.421,2910.541,22,915.1421,2025-11-04,673,High Value
C00858,10,8425.9345,1675.5945000000002,23,842.59345,2025-11-12,681,High Value
C00859,14,4922.852,1352.4619999999998,24,351.63228571428573,2025-12-16,715,Mid-High
C00860,5,869.38,173.53999999999996,7,173.876,2025-08-14,591,Low Value
C00861,10,4043.017,984.5369999999998,16,404.3017,2025-12-16,715,Mid-Low
C00862,2,546.824,106.62399999999997,4,273.412,2024-11-09,313,Low Value
C00863,7,6710.679,1203.2190000000005,14,958.6684285714285,2025-12-18,717,High Value
C00864,4,6994.534,2148.894,10,1748.6335,2025-10-11,649,High Value
C00865,9,5763.970499999999,2224.4404999999997,21,640.4411666666666,2025-11-25,694,Mid-High
C00866,3,1718.8075,558.6274999999999,7,572.9358333333333,2025-12-07,706,Low Value
C00867,8,5780.6805,2110.5505000000007,16,722.5850625,2025-12-27,726,Mid-High
C00868,7,4141.802,1244.4419999999998,16,591.6859999999999,2025-12-19,718,Mid-Low
C00869,8,8006.1705,2940.1205000000004,17,1000.7713125,2025-12-04,703,High Value
C00870,12,8410.582,3041.0919999999996,25,700.8818333333334,2025-12-11,710,High Value
C00871,8,3632.023,860.343,15,454.002875,2025-12-30,729,Mid-Low
C00872,6,3065.237,1148.057,17,510.87283333333335,2025-12-24,723,Mid-Low
C00873,4,2435.0,390.0299999999999,15,608.75,2025-11-03,672,Low Value
C00874,9,7626.8835,2498.6535000000003,23,847.4315,2025-12-03,702,High Value
C00875,5,904.256,241.516,6,180.8512,2025-10-15,653,Low Value
C00876,5,4237.059,1280.939,13,847.4118000000001,2025-08-04,581,Mid-Low
C00877,4,3039.21,995.7399999999998,10,759.8025,2025-07-11,557,Mid-Low
C00878,5,6458.9845,2294.6844999999994,14,1291.7968999999998,2025-06-12,528,Mid-High
C00879,10,4251.139,1268.779,21,425.1139,2025-11-01,670,Mid-Low
C00880,9,4818.5495,1087.9695000000002,18,535.3943888888889,2025-09-07,615,Mid-High
C00881,8,7994.088,2348.648,23,999.261,2025-10-24,662,High Value
C00882,10,9742.867,2890.857,24,974.2867,2025-12-12,711,High Value
C00883,8,2829.406,739.7760000000001,13,353.67575,2025-09-06,614,Low Value
C00884,7,3238.2394999999997,1043.1195,12,462.6056428571428,2025-12-17,716,Mid-Low
C00885,8,3086.7755,795.3555,14,385.8469375,2025-09-05,613,Mid-Low
C00886,9,11220.6345,3315.6744999999996,32,1246.7371666666668,2025-12-03,702,High Value
C00887,12,9618.5915,3720.9915,30,801.5492916666667,2025-11-28,697,High Value
C00888,7,5952.829,1243.709,17,850.4041428571428,2025-07-18,564,Mid-High
C00889,9,7290.149,2611.859,22,810.0165555555556,2025-09-30,638,High Value
C00890,7,3915.693,1254.5430000000001,25,559.3847142857143,2025-06-07,523,Mid-Low
C00891,6,5711.822,2323.792,20,951.9703333333333,2025-12-22,721,Mid-High
C00892,9,7935.5045,2851.1145,20,881.7227222222223,2025-10-27,665,High Value
C00893,8,4280.616999999999,879.0669999999999,13,535.0771249999999,2025-12-21,720,Mid-Low
C00894,3,859.907,255.81699999999998,4,286.6356666666667,2025-02-28,424,Low Value
C00895,8,2798.768,876.0579999999998,14,349.846,2025-10-11,649,Low Value
C00896,4,1836.2475,773.1675,5,459.061875,2025-12-30,729,Low Value
C00897,9,6558.9304999999995,2204.3305,24,728.7700555555555,2025-08-29,606,Mid-High
C00898,6,2166.009,714.3489999999999,7,361.0015,2025-11-08,677,Low Value
C00899,8,2239.846,741.416,12,279.98075,2025-12-28,727,Low Value
C00900,6,8552.955,3426.0950000000003,11,1425.4925,2025-05-09,494,High Value
C00901,7,3383.8695,1000.9295,14,483.40992857142857,2025-12-16,715,Mid-Low
C00902,7,6535.9259999999995,1964.5959999999995,18,933.7037142857142,2025-05-15,500,Mid-High
C00903,12,6256.738,2121.748,24,521.3948333333334,2025-12-29,728,Mid-High
C00904,11,5499.3445,1793.4144999999999,25,499.9404090909091,2025-11-20,689,Mid-High
C00905,3,1448.824,333.744,6,482.9413333333334,2025-06-02,518,Low Value
C00906,11,3728.487,931.0070000000002,16,338.95336363636363,2025-08-09,586,Mid-Low
C00907,9,4431.023,1665.193,11,492.3358888888889,2025-10-18,656,Mid-Low
C00908,8,10355.173,2460.753,26,1294.396625,2025-11-27,696,High Value
C00909,8,5097.6630000000005,1670.163,18,637.2078750000001,2025-08-29,606,Mid-High
C00910,15,8287.934,1814.164,36,552.5289333333333,2025-12-27,726,High Value
